feature,importance
cat__purchase_history_8/13/2022,0.00012996384349993513
cat__purchase_history_10/17/2022,0.00012987454586136477
cat__purchase_history_5/19/2023,0.00012982393203491474
cat__purchase_history_11/22/2018,0.00012979588691441278
cat__purchase_history_01-12-2020,0.0001297955396289886
cat__purchase_history_09-09-2018,0.0001297805750922555
cat__purchase_history_12/16/2021,0.00012959188480866386
cat__purchase_history_4/28/2018,0.00012954040069585178
cat__purchase_history_4/22/2023,0.0001290889186122034
cat__purchase_history_4/16/2019,0.00012895817838417262
cat__purchase_history_04-01-2019,0.00012889783170362375
cat__purchase_history_9/15/2023,0.0001287433407027815
cat__purchase_history_08-08-2020,0.00012872772187549618
cat__purchase_history_07-02-2021,0.00012869939805452787
cat__purchase_history_11/13/2022,0.0001285841459037382
cat__purchase_history_06-09-2022,0.0001284814481313088
cat__purchase_history_06-05-2023,0.00012846905500329736
cat__purchase_history_3/25/2023,0.0001282394149332828
cat__purchase_history_6/28/2023,0.0001282165669081746
cat__purchase_history_5/28/2023,0.00012820288895087355
cat__purchase_history_02-05-2021,0.00012799730767403818
cat__purchase_history_3/26/2023,0.00012795356708502516
cat__purchase_history_08-06-2020,0.00012776048128151294
cat__purchase_history_04-03-2018,0.00012775150962067327
cat__purchase_history_3/20/2021,0.00012774921556028398
cat__purchase_history_8/13/2021,0.00012767006329923408
cat__purchase_history_07-07-2021,0.00012759507112351516
cat__purchase_history_08-09-2020,0.00012746228623426855
cat__purchase_history_09-03-2019,0.00012738484091321262
cat__purchase_history_06-11-2020,0.00012725335972048622
cat__purchase_history_04-08-2022,0.0001271161858755962
cat__purchase_history_12/20/2018,0.00012693983003168855
cat__purchase_history_08-06-2021,0.0001269179123378692
cat__purchase_history_4/26/2018,0.0001266664339941156
cat__purchase_history_11/14/2018,0.0001265937530031403
cat__purchase_history_2/20/2022,0.00012658657426123352
cat__purchase_history_06-04-2021,0.00012643675721884306
cat__purchase_history_05-12-2019,0.00012637382366983228
cat__purchase_history_07-10-2022,0.00012636680503955644
cat__purchase_history_02-11-2020,0.00012620012050066777
cat__purchase_history_08-08-2019,0.00012598134424708212
cat__purchase_history_4/15/2023,0.0001259350309954037
cat__purchase_history_3/15/2018,0.00012590317315538824
cat__purchase_history_3/18/2023,0.00012570229505969185
cat__purchase_history_08-02-2022,0.00012566408211237093
cat__purchase_history_08-06-2019,0.000125663279717508
cat__purchase_history_4/23/2022,0.00012562038544958212
cat__purchase_history_2/21/2020,0.00012556257279180185
cat__purchase_history_12-04-2023,0.00012553752914627514
cat__purchase_history_03-01-2018,0.00012553404017506475
cat__purchase_history_03-02-2020,0.0001255073885263414
cat__purchase_history_10/23/2023,0.000125310099225325
cat__purchase_history_10/25/2020,0.00012503507427106603
cat__purchase_history_2/22/2023,0.00012488164681558452
cat__purchase_history_06-04-2020,0.00012483290750389252
cat__purchase_history_10-05-2020,0.0001247713497165006
cat__purchase_history_01-01-2018,0.00012473323846285778
cat__purchase_history_2/15/2021,0.00012462046436456103
cat__purchase_history_07-08-2019,0.00012456920597707705
cat__purchase_history_11/25/2020,0.00012437994975003118
cat__purchase_history_12-08-2021,0.00012433814446047878
cat__purchase_history_09-04-2021,0.0001243032279398787
cat__purchase_history_02-01-2018,0.00012429206617133512
cat__purchase_history_10-10-2023,0.00012410637015507884
cat__purchase_history_06-05-2018,0.0001239797792168529
cat__purchase_history_8/25/2021,0.00012392054863049883
cat__purchase_history_6/19/2019,0.00012367882208150625
cat__purchase_history_10/28/2020,0.00012367861535707595
cat__purchase_history_2/27/2018,0.00012367226715793444
cat__purchase_history_6/19/2021,0.00012364302105942563
cat__purchase_history_10/20/2022,0.00012362934002037667
cat__purchase_history_5/17/2018,0.0001235516263560079
cat__purchase_history_05-11-2022,0.00012346384345579594
cat__purchase_history_07-04-2020,0.00012340866959146407
cat__purchase_history_10/28/2021,0.00012325941862358373
cat__purchase_history_05-08-2023,0.0001231683463657361
cat__purchase_history_9/15/2020,0.00012297381194608073
cat__purchase_history_06-01-2020,0.0001229700974876692
cat__purchase_history_12-06-2021,0.00012291612534632952
cat__purchase_history_04-10-2023,0.00012284466195820545
cat__purchase_history_11/28/2018,0.00012279834730025962
cat__purchase_history_04-07-2018,0.00012278338702777182
cat__purchase_history_04-09-2021,0.0001227483704434824
cat__purchase_history_1/27/2021,0.0001226281075037948
cat__purchase_history_2/14/2022,0.0001225706847699923
cat__purchase_history_06-09-2023,0.00012250862485136215
cat__purchase_history_10/20/2018,0.0001221490827108575
cat__purchase_history_2/17/2019,0.00012212945631471812
cat__purchase_history_08-01-2022,0.00012201126930463296
cat__purchase_history_03-09-2020,0.00012187849049761709
cat__purchase_history_10/23/2020,0.00012181938701161376
cat__purchase_history_08-11-2023,0.00012177849876422049
cat__purchase_history_3/19/2022,0.0001216499416519161
cat__purchase_history_11-02-2021,0.00012152769390940699
cat__purchase_history_11-10-2020,0.00012141531743467731
cat__purchase_history_11/14/2020,0.00012126912652922276
cat__purchase_history_08-06-2022,0.00012124504162299366
cat__purchase_history_05-01-2021,0.00012109774419971
cat__purchase_history_07-10-2020,0.00012107983643097571
cat__purchase_history_5/25/2020,0.00012093716434618371
cat__purchase_history_5/19/2021,0.00012049182260553105
cat__purchase_history_02-12-2022,0.00012045310320677394
cat__purchase_history_09-03-2023,0.00012040808346580266
cat__purchase_history_1/22/2018,0.00012039884460991262
cat__purchase_history_12-09-2023,0.00012036948274715655
cat__purchase_history_12-12-2022,0.00012031289857597438
cat__purchase_history_11-03-2018,0.00011993208507664881
cat__purchase_history_09-04-2018,0.0001199026212638516
cat__purchase_history_3/18/2019,0.0001198558832779794
cat__purchase_history_01-09-2019,0.00011983582276331564
cat__purchase_history_8/20/2022,0.00011970787386095866
cat__purchase_history_04-09-2019,0.00011966517137557069
cat__purchase_history_07-11-2020,0.00011963708314398159
cat__purchase_history_8/28/2022,0.00011883351771411251
cat__purchase_history_09-11-2021,0.00011880664730711946
cat__purchase_history_10/20/2021,0.00011866280720020546
cat__purchase_history_12/14/2020,0.00011853623661040048
cat__purchase_history_12-09-2021,0.00011846531489821956
cat__purchase_history_06-04-2019,0.00011824910560434501
cat__purchase_history_1/28/2020,0.00011809518980520758
cat__purchase_history_1/17/2019,0.00011806173269454981
cat__purchase_history_09-08-2019,0.00011784839546298243
cat__purchase_history_12/15/2022,0.0001177874009097901
cat__purchase_history_2/27/2023,0.0001176754531567366
cat__purchase_history_5/13/2023,0.00011749565770724838
cat__purchase_history_04-11-2020,0.00011747803174481124
cat__purchase_history_9/26/2023,0.00011747701000414894
cat__purchase_history_5/16/2023,0.00011725301627777162
cat__purchase_history_9/20/2020,0.0001170846062219548
cat__purchase_history_6/19/2022,0.00011705565946128759
cat__purchase_history_12/17/2020,0.00011702330304830109
cat__purchase_history_9/25/2018,0.00011701725255139802
cat__purchase_history_08-12-2018,0.00011683233414626312
cat__purchase_history_6/26/2018,0.00011669628293826671
cat__purchase_history_08-08-2021,0.00011667393245716264
cat__purchase_history_3/17/2021,0.00011658489275116778
cat__purchase_history_07-06-2018,0.0001165399557907124
cat__purchase_history_9/22/2021,0.00011648745723323177
cat__purchase_history_12/16/2022,0.00011646516616537449
cat__purchase_history_6/16/2021,0.00011642849008625529
cat__purchase_history_01-01-2023,0.00011635131073655873
cat__purchase_history_10/27/2022,0.00011625054496296387
cat__purchase_history_9/16/2018,0.00011616252338073195
cat__purchase_history_11/27/2022,0.00011590936375628012
cat__purchase_history_7/14/2018,0.00011585320576244375
cat__purchase_history_8/23/2023,0.00011577565039505245
cat__purchase_history_12/26/2023,0.00011559658943765364
cat__purchase_history_1/23/2021,0.00011537238688132174
cat__purchase_history_08-12-2019,0.00011532024565331289
cat__purchase_history_10/23/2021,0.00011529797543205776
cat__purchase_history_3/16/2022,0.00011524668564460609
cat__purchase_history_3/25/2020,0.00011510856345494895
cat__purchase_history_3/22/2022,0.00011499807809994705
cat__purchase_history_10/25/2023,0.00011489841462682254
cat__purchase_history_2/20/2019,0.000114748616779658
cat__purchase_history_03-07-2021,0.00011472733627491396
cat__purchase_history_10/17/2023,0.0001147016045720732
cat__purchase_history_06-06-2019,0.00011454304665336218
cat__purchase_history_4/26/2019,0.00011450341880873639
cat__purchase_history_7/20/2018,0.00011449475976587512
cat__purchase_history_11/18/2020,0.00011448983183167808
cat__purchase_history_3/21/2022,0.00011448205950612704
cat__purchase_history_04-08-2019,0.00011427469827549969
cat__purchase_history_12-02-2020,0.00011426366686821837
cat__purchase_history_09-03-2022,0.00011425799237453243
cat__purchase_history_4/24/2021,0.00011421724324821608
cat__purchase_history_1/19/2023,0.00011410516487650671
cat__purchase_history_01-07-2022,0.00011403190723389323
cat__purchase_history_6/24/2021,0.00011401812640573483
cat__purchase_history_10/14/2018,0.00011392256935200642
cat__purchase_history_3/27/2020,0.0001137868043614397
cat__purchase_history_7/26/2019,0.00011376509626351604
cat__purchase_history_3/28/2022,0.00011351349841405545
cat__purchase_history_3/26/2019,0.00011321102914891555
cat__purchase_history_05-09-2020,0.00011305158938079955
cat__purchase_history_10/15/2018,0.0001130084346953715
cat__purchase_history_1/21/2019,0.00011295923011951588
cat__purchase_history_9/17/2023,0.00011292382772392106
cat__purchase_history_3/19/2023,0.00011288428201313784
cat__purchase_history_1/21/2021,0.0001124434185544732
cat__purchase_history_08-10-2022,0.00011237065017250645
cat__purchase_history_08-09-2021,0.00011206365690160713
cat__purchase_history_08-07-2020,0.00011201066799684101
cat__purchase_history_9/27/2021,0.00011199361205399307
cat__purchase_history_04-11-2021,0.00011192842972615013
cat__purchase_history_2/18/2022,0.0001117697671724446
cat__purchase_history_01-02-2020,0.00011166606473019553
cat__purchase_history_12-03-2018,0.00011165217261664677
cat__purchase_history_3/19/2019,0.00011145449502381712
cat__purchase_history_04-04-2023,0.00011123615052771226
cat__purchase_history_2/13/2023,0.00011115438323423944
cat__purchase_history_10/24/2023,0.00011110165488373514
cat__purchase_history_1/18/2020,0.00011098891935178989
cat__purchase_history_05-10-2023,0.00011087559396924804
cat__purchase_history_08-06-2023,0.00011076939892079352
cat__purchase_history_5/18/2022,0.00011023084855110119
cat__purchase_history_06-12-2023,0.00011019181586749747
cat__purchase_history_12/20/2022,0.00010994555420308832
cat__purchase_history_11-12-2018,0.00010989036802219602
cat__purchase_history_7/27/2019,0.00010977294125344483
cat__purchase_history_2/13/2018,0.00010964926931074621
cat__purchase_history_02-11-2021,0.00010961574039258832
cat__purchase_history_9/16/2019,0.00010955888194360626
cat__purchase_history_8/20/2019,0.00010921195786542803
cat__purchase_history_05-02-2019,0.00010920376092591633
cat__purchase_history_6/14/2019,0.00010910294352382733
cat__purchase_history_09-08-2018,0.00010887392328016039
cat__purchase_history_10-02-2023,0.0001086213586634544
cat__purchase_history_10/17/2021,0.00010860602723837589
cat__purchase_history_5/13/2020,0.0001085701249072436
cat__purchase_history_7/16/2023,0.00010845454709207362
cat__purchase_history_08-09-2022,0.0001083176206735053
cat__purchase_history_10/14/2021,0.0001082997579395991
cat__purchase_history_2/19/2018,0.00010791618804152177
cat__purchase_history_10-08-2018,0.00010786261990714126
cat__purchase_history_02-04-2018,0.00010783552009244501
cat__purchase_history_2/15/2022,0.00010778362830481121
cat__purchase_history_07-10-2023,0.00010758555877644365
cat__purchase_history_10-11-2022,0.00010740759900683705
cat__purchase_history_08-01-2021,0.0001073282735723841
cat__purchase_history_05-03-2021,0.00010731250850178592
cat__purchase_history_7/18/2020,0.00010728978211938184
cat__purchase_history_1/19/2020,0.00010727390322911414
cat__purchase_history_08-11-2018,0.00010719624400867891
cat__purchase_history_3/27/2023,0.00010694904167754829
cat__purchase_history_7/23/2019,0.00010687167819264851
cat__purchase_history_05-07-2019,0.0001068028532302017
cat__purchase_history_02-11-2023,0.00010658703885508442
cat__purchase_history_11/24/2018,0.00010651853108618908
cat__purchase_history_3/18/2022,0.00010625187170205274
cat__purchase_history_04-02-2021,0.00010620152049849967
cat__purchase_history_05-08-2022,0.00010620046211418548
cat__purchase_history_10-05-2019,0.00010605605093957884
cat__purchase_history_01-11-2023,0.00010605245942751676
cat__purchase_history_08-02-2019,0.0001058065379311594
cat__purchase_history_03-03-2020,0.00010548753782361964
cat__purchase_history_08-05-2023,0.00010536610394230011
cat__purchase_history_11/15/2020,0.000105334402073772
cat__purchase_history_3/24/2023,0.00010529103112981847
cat__purchase_history_4/24/2020,0.0001049588901593367
cat__purchase_history_06-11-2023,0.00010488881721134135
cat__purchase_history_7/18/2019,0.00010478306797504825
cat__purchase_history_8/21/2020,0.00010472269719575233
cat__purchase_history_6/22/2019,0.00010458080081727049
cat__purchase_history_9/23/2019,0.00010455138569043594
cat__purchase_history_5/22/2018,0.00010439268782231564
cat__purchase_history_01-12-2023,0.00010434065827595427
cat__purchase_history_2/28/2020,0.00010434008562371487
cat__purchase_history_03-02-2019,0.00010420556959097069
cat__purchase_history_5/28/2021,0.00010414489087794879
cat__purchase_history_1/19/2022,0.0001036396294714071
cat__purchase_history_8/22/2023,0.00010362477592751765
cat__purchase_history_10/18/2020,0.00010358854854983057
cat__purchase_history_8/17/2023,0.00010345177131876784
cat__purchase_history_3/23/2023,0.0001033770114400403
cat__purchase_history_5/23/2023,0.00010334844468270212
cat__purchase_history_2/16/2021,0.00010329997426370786
cat__purchase_history_10/20/2023,0.00010328995429329583
cat__purchase_history_07-12-2023,0.00010324027544818831
cat__purchase_history_11/22/2021,0.00010315601494284826
cat__purchase_history_07-03-2021,0.00010288262862948474
cat__purchase_history_2/27/2019,0.00010284174023823592
cat__purchase_history_6/17/2019,0.0001028209934723448
cat__purchase_history_10-08-2021,0.000102699266614621
cat__purchase_history_04-04-2019,0.00010265149454248401
cat__purchase_history_11/26/2018,0.00010264598773745729
cat__purchase_history_09-12-2018,0.00010253529405695669
cat__purchase_history_6/24/2018,0.00010247024507218023
cat__purchase_history_6/14/2022,0.00010242941546136744
cat__purchase_history_03-12-2023,0.00010242272840173516
cat__purchase_history_01-12-2022,0.00010214891854980798
cat__purchase_history_9/15/2021,0.00010201742700054504
cat__purchase_history_12/23/2022,0.00010199959984886863
cat__purchase_history_01-08-2018,0.00010193875447383631
cat__purchase_history_04-09-2018,0.00010183938898209203
cat__purchase_history_7/14/2019,0.00010170637239577413
cat__purchase_history_07-12-2018,0.00010164401606870993
cat__purchase_history_9/25/2021,0.0001016225625634802
cat__purchase_history_7/20/2020,0.00010159486922309605
cat__purchase_history_05-07-2021,0.00010151183133011798
cat__purchase_history_5/14/2020,0.00010148802645769014
cat__purchase_history_2/25/2021,0.00010143542981747304
cat__purchase_history_11/17/2022,0.00010127386826549004
cat__purchase_history_7/16/2018,0.00010112866653605721
cat__purchase_history_11-11-2018,0.00010098007672891238
cat__purchase_history_04-12-2022,0.00010092358068548668
cat__purchase_history_5/15/2019,0.00010088364906236117
cat__purchase_history_3/26/2021,0.00010087806582358879
cat__purchase_history_06-10-2018,0.00010079253248510434
cat__purchase_history_02-06-2023,0.0001007665688803035
cat__purchase_history_10/14/2022,0.00010067552738604497
cat__purchase_history_07-02-2022,0.00010062482679814444
cat__purchase_history_07-05-2021,0.00010050575305730606
cat__purchase_history_02-07-2019,0.00010050446928527209
cat__purchase_history_08-09-2019,0.00010049796936578074
cat__purchase_history_05-06-2023,0.00010048195358490729
cat__purchase_history_01-10-2021,0.00010047247071179892
cat__purchase_history_2/15/2023,0.00010043763429920877
cat__purchase_history_4/18/2020,0.00010023332341293229
cat__purchase_history_8/27/2022,0.00010021093428125393
cat__purchase_history_7/25/2021,0.0001001590406181521
cat__purchase_history_09-01-2022,0.00010008003234453888
cat__purchase_history_08-03-2019,0.00010004730312997047
cat__purchase_history_6/23/2023,0.00010001594637159091
cat__purchase_history_05-03-2019,9.993926159333882e-05
cat__purchase_history_2/22/2021,9.98728403668315e-05
cat__purchase_history_12/19/2018,9.972779311020868e-05
cat__purchase_history_05-04-2018,9.969283417754209e-05
cat__purchase_history_12-10-2019,9.957865088935485e-05
cat__purchase_history_11-11-2022,9.954449735388325e-05
cat__purchase_history_11/25/2021,9.953741819470702e-05
cat__purchase_history_10/13/2021,9.948835805222115e-05
cat__purchase_history_04-10-2021,9.93228802749529e-05
cat__purchase_history_8/14/2018,9.929892519987297e-05
cat__purchase_history_7/17/2019,9.928125899119958e-05
cat__purchase_history_1/14/2022,9.924899858637385e-05
cat__purchase_history_5/21/2020,9.915187148500089e-05
cat__purchase_history_8/24/2019,9.86344850247935e-05
cat__purchase_history_10/24/2021,9.851460593515768e-05
cat__purchase_history_12-04-2018,9.808807234057377e-05
cat__purchase_history_12/28/2019,9.802133101204643e-05
cat__purchase_history_07-06-2023,9.786418153543744e-05
cat__purchase_history_10-05-2023,9.766800742813124e-05
cat__purchase_history_7/21/2020,9.733316551749332e-05
cat__purchase_history_4/25/2018,9.701174748642226e-05
cat__purchase_history_4/15/2020,9.67420850620077e-05
cat__purchase_history_02-03-2020,9.671298930260333e-05
cat__purchase_history_2/16/2023,9.662970180826909e-05
cat__purchase_history_10/28/2022,9.661820349220485e-05
cat__purchase_history_02-03-2019,9.64765627312187e-05
cat__purchase_history_6/13/2023,9.636214597820048e-05
cat__purchase_history_10/19/2020,9.633164843535989e-05
cat__purchase_history_12-03-2022,9.630101535500396e-05
cat__purchase_history_06-10-2023,9.613253421710169e-05
cat__purchase_history_2/20/2020,9.576658825744692e-05
cat__purchase_history_5/22/2019,9.576089069355296e-05
cat__purchase_history_07-06-2022,9.575561225296475e-05
cat__purchase_history_8/15/2019,9.573845465717698e-05
cat__purchase_history_08-04-2023,9.566793408252092e-05
cat__purchase_history_1/21/2022,9.565090634773122e-05
cat__purchase_history_06-05-2020,9.5555889500005e-05
cat__purchase_history_12-07-2018,9.553744153676985e-05
cat__purchase_history_02-05-2022,9.551874130685628e-05
cat__purchase_history_11/22/2019,9.55138833791721e-05
cat__purchase_history_4/25/2022,9.547254790731224e-05
cat__purchase_history_09-08-2022,9.545397598097376e-05
cat__purchase_history_3/15/2022,9.533306387907952e-05
cat__purchase_history_09-01-2023,9.51547632969639e-05
cat__purchase_history_06-09-2021,9.51140990510687e-05
cat__purchase_history_11-01-2019,9.50433998593784e-05
cat__purchase_history_3/13/2022,9.501102807029997e-05
cat__purchase_history_5/23/2020,9.498390533896342e-05
cat__purchase_history_6/18/2023,9.48132614657357e-05
cat__purchase_history_12/19/2022,9.474868140679252e-05
cat__purchase_history_7/24/2019,9.474767519033927e-05
cat__purchase_history_11-02-2019,9.464512589070625e-05
cat__purchase_history_08-04-2019,9.45637800997393e-05
cat__purchase_history_03-12-2021,9.456076113435117e-05
cat__purchase_history_3/26/2018,9.453716130943245e-05
cat__purchase_history_7/18/2022,9.447176782177664e-05
cat__purchase_history_1/27/2020,9.422457696141957e-05
cat__purchase_history_04-05-2019,9.415547311445966e-05
cat__purchase_history_10/14/2019,9.409128311816519e-05
cat__purchase_history_7/24/2023,9.406144693887943e-05
cat__purchase_history_12/25/2022,9.405297072770862e-05
cat__purchase_history_07-02-2020,9.403157268043062e-05
cat__purchase_history_08-10-2021,9.396302036040379e-05
cat__purchase_history_3/19/2018,9.392985403407863e-05
cat__purchase_history_03-06-2018,9.383579454072576e-05
cat__purchase_history_09-09-2019,9.381488693909885e-05
cat__purchase_history_02-04-2023,9.36071837964435e-05
cat__purchase_history_8/20/2020,9.349910682393096e-05
cat__purchase_history_11/27/2020,9.337786178045724e-05
cat__purchase_history_5/15/2018,9.319919262868638e-05
cat__purchase_history_01-12-2019,9.318160868742733e-05
cat__purchase_history_8/13/2018,9.307789620554035e-05
cat__purchase_history_5/27/2020,9.282394122926444e-05
cat__purchase_history_06-09-2018,9.281476184671059e-05
cat__purchase_history_6/24/2020,9.260657637092511e-05
cat__purchase_history_9/16/2020,9.234474190074716e-05
cat__purchase_history_09-09-2023,9.226215142519314e-05
cat__purchase_history_09-10-2021,9.211005145938182e-05
cat__purchase_history_06-11-2022,9.205305352447745e-05
cat__purchase_history_4/19/2018,9.191614548814243e-05
cat__purchase_history_6/20/2023,9.184460603107303e-05
cat__purchase_history_9/15/2019,9.182934093762808e-05
cat__purchase_history_9/28/2018,9.179119640824881e-05
cat__purchase_history_04-09-2020,9.177301706807547e-05
cat__purchase_history_5/24/2023,9.17222730934795e-05
cat__purchase_history_09-10-2020,9.152829817917873e-05
cat__purchase_history_09-08-2023,9.1450771473023e-05
cat__purchase_history_9/28/2022,9.144431481390863e-05
cat__purchase_history_8/22/2019,9.12984080864536e-05
cat__purchase_history_2/19/2022,9.117854228124637e-05
cat__purchase_history_3/28/2019,9.100641871745771e-05
cat__purchase_history_5/26/2021,9.097441590288272e-05
cat__purchase_history_9/23/2018,9.084151058897094e-05
cat__purchase_history_05-04-2021,9.083013207808176e-05
cat__purchase_history_1/19/2021,9.054116280633158e-05
cat__purchase_history_01-05-2020,9.04012220581037e-05
cat__purchase_history_7/27/2023,9.02409633395676e-05
cat__purchase_history_8/23/2020,9.017847225708206e-05
cat__purchase_history_12-02-2022,8.996931575033779e-05
cat__purchase_history_12/27/2022,8.996148447732793e-05
cat__purchase_history_4/19/2023,8.995777728190429e-05
cat__purchase_history_06-05-2021,8.987428804522164e-05
cat__purchase_history_10-08-2020,8.972881046537869e-05
cat__purchase_history_08-09-2018,8.957215754258099e-05
cat__purchase_history_03-05-2020,8.943818893476545e-05
cat__purchase_history_07-02-2019,8.939939987612768e-05
cat__purchase_history_6/21/2020,8.922831106696794e-05
cat__purchase_history_03-05-2023,8.92242464376395e-05
cat__purchase_history_02-09-2022,8.921816673087046e-05
cat__purchase_history_03-06-2019,8.915844049939946e-05
cat__purchase_history_09-03-2018,8.911614330237476e-05
cat__purchase_history_2/13/2019,8.908200352434699e-05
cat__purchase_history_12-07-2023,8.905384883997532e-05
cat__purchase_history_3/18/2018,8.897151827186233e-05
cat__purchase_history_06-08-2020,8.891620445954623e-05
cat__purchase_history_07-01-2021,8.8827518120503e-05
cat__purchase_history_9/14/2019,8.881950929960361e-05
cat__purchase_history_4/22/2019,8.863480191712995e-05
cat__purchase_history_06-01-2019,8.827371704421708e-05
cat__purchase_history_1/17/2021,8.824845129699598e-05
cat__purchase_history_11/15/2018,8.8221160778377e-05
cat__purchase_history_04-01-2018,8.801095361984416e-05
cat__purchase_history_10-11-2020,8.800836573034529e-05
cat__purchase_history_10-10-2018,8.798119456220007e-05
cat__purchase_history_09-01-2021,8.792116089621658e-05
cat__purchase_history_02-08-2019,8.788683228348389e-05
cat__purchase_history_8/20/2021,8.764303429628573e-05
cat__purchase_history_9/28/2019,8.752801309317352e-05
cat__purchase_history_11-03-2023,8.733717036836133e-05
cat__purchase_history_11-09-2023,8.714017806327397e-05
cat__purchase_history_5/20/2020,8.713961141651706e-05
cat__purchase_history_08-02-2023,8.710818128022024e-05
cat__purchase_history_04-03-2022,8.675362031475831e-05
cat__purchase_history_4/23/2021,8.649276433300623e-05
cat__purchase_history_10/13/2019,8.598263430629104e-05
cat__purchase_history_05-08-2019,8.58148888807522e-05
cat__purchase_history_7/17/2018,8.57678460153215e-05
cat__purchase_history_11-09-2022,8.573363720724721e-05
cat__purchase_history_10-05-2018,8.564818137242321e-05
cat__purchase_history_6/19/2020,8.558557609353228e-05
cat__purchase_history_06-06-2018,8.558134625151751e-05
cat__purchase_history_9/16/2021,8.556804100391751e-05
cat__purchase_history_9/22/2019,8.547711643667346e-05
cat__purchase_history_9/24/2023,8.534435026831656e-05
cat__purchase_history_08-03-2023,8.530921363962138e-05
cat__purchase_history_12/27/2021,8.487313920644476e-05
cat__purchase_history_10-03-2022,8.483742443190114e-05
cat__purchase_history_9/17/2019,8.481261708146689e-05
cat__purchase_history_06-08-2018,8.436125532336113e-05
cat__purchase_history_1/22/2022,8.427451391873381e-05
cat__purchase_history_4/14/2021,8.425927760682047e-05
cat__purchase_history_7/26/2020,8.421364629311258e-05
cat__purchase_history_04-11-2019,8.416794987941035e-05
cat__purchase_history_2/17/2020,8.409520821853256e-05
cat__purchase_history_08-12-2021,8.406894344395212e-05
cat__purchase_history_3/13/2020,8.404523785728955e-05
cat__purchase_history_8/17/2022,8.400318066709465e-05
cat__purchase_history_11/23/2022,8.398950412984221e-05
cat__purchase_history_9/21/2019,8.388431763695022e-05
cat__purchase_history_09-02-2020,8.380220539880438e-05
cat__purchase_history_09-07-2022,8.362357825271142e-05
cat__purchase_history_02-04-2019,8.360269710230572e-05
cat__purchase_history_05-11-2023,8.353740977911522e-05
cat__purchase_history_9/25/2023,8.33137860938786e-05
cat__purchase_history_12/18/2021,8.321657103072574e-05
cat__purchase_history_7/13/2023,8.312605936291571e-05
cat__purchase_history_2/26/2018,8.294284521378826e-05
cat__purchase_history_1/15/2019,8.283900713922762e-05
cat__purchase_history_4/18/2022,8.272806873752695e-05
cat__purchase_history_5/25/2018,8.27152959167389e-05
cat__purchase_history_7/25/2019,8.268721311879608e-05
cat__purchase_history_10-04-2021,8.250398778693179e-05
cat__purchase_history_3/20/2019,8.246732593448293e-05
cat__purchase_history_1/22/2020,8.238525517356594e-05
cat__purchase_history_7/18/2023,8.236714670713195e-05
cat__purchase_history_10-12-2021,8.214960054694246e-05
cat__purchase_history_9/14/2023,8.212283036545822e-05
cat__purchase_history_1/16/2018,8.199158960819372e-05
cat__purchase_history_1/19/2019,8.185159993963165e-05
cat__purchase_history_9/24/2020,8.177073120776323e-05
cat__purchase_history_8/22/2022,8.175577611228283e-05
cat__purchase_history_4/27/2021,8.174154006336266e-05
cat__purchase_history_2/26/2021,8.168287858945149e-05
cat__purchase_history_7/19/2018,8.165117890906421e-05
cat__purchase_history_01-09-2022,8.152306469944133e-05
cat__purchase_history_6/20/2020,8.146475829303854e-05
cat__purchase_history_2/14/2021,8.145780534876783e-05
cat__purchase_history_12/23/2018,8.145692169311888e-05
cat__purchase_history_5/28/2020,8.126999852489233e-05
cat__purchase_history_8/19/2020,8.093941923244674e-05
cat__purchase_history_4/21/2020,8.089501671938306e-05
cat__purchase_history_12/19/2021,8.085360956564197e-05
cat__purchase_history_03-09-2022,8.08485392407719e-05
cat__purchase_history_03-06-2021,8.071776841506201e-05
cat__purchase_history_11-10-2019,8.069668296065948e-05
cat__purchase_history_6/13/2021,8.069649112121893e-05
cat__purchase_history_05-05-2020,8.062127239564732e-05
cat__purchase_history_12-11-2022,8.053308621669208e-05
cat__purchase_history_4/24/2019,8.04750896152279e-05
cat__purchase_history_11/17/2018,8.031129200805834e-05
cat__purchase_history_11-09-2020,8.023165465290414e-05
cat__purchase_history_11-01-2021,8.021718012627264e-05
cat__purchase_history_6/20/2018,8.010031367587265e-05
cat__purchase_history_06-01-2023,7.996611101194646e-05
cat__purchase_history_5/18/2018,7.995006998917074e-05
cat__purchase_history_3/14/2018,7.993394868947791e-05
cat__purchase_history_01-08-2022,7.992366510803648e-05
cat__purchase_history_01-11-2022,7.992339785043437e-05
cat__purchase_history_05-01-2020,7.977805456797504e-05
cat__purchase_history_01-04-2021,7.96546181300349e-05
cat__purchase_history_6/24/2019,7.956096507788226e-05
cat__purchase_history_10-11-2018,7.947802389485975e-05
cat__purchase_history_03-07-2022,7.943149219415163e-05
cat__purchase_history_6/26/2023,7.92849066020319e-05
cat__purchase_history_9/18/2019,7.923690832211687e-05
cat__purchase_history_9/19/2021,7.918256616190001e-05
cat__purchase_history_3/17/2020,7.896322066986469e-05
cat__purchase_history_12/25/2021,7.866173191892923e-05
cat__purchase_history_8/18/2021,7.851391938531358e-05
cat__purchase_history_12/20/2023,7.848136210857093e-05
cat__purchase_history_5/15/2023,7.84446205997207e-05
cat__purchase_history_01-03-2022,7.831761292123382e-05
cat__purchase_history_12-01-2021,7.829423233747068e-05
cat__purchase_history_12-03-2020,7.828249293222799e-05
cat__purchase_history_01-12-2021,7.827287566746527e-05
